Entity,Year,"Expenditure per student as % of GDP (primary), 1974-2014 - World Bank","Teacher-pupil ratio (primary), 1970-2014 - World Bank","Pri - Government expenditure per student, primary (% of GDP per capita)","Sec - Government expenditure per student, secondary (% of GDP per capita)","Tert - Government expenditure per student, tertiary (% of GDP per capita)",Total Government Expenditure on Education,Share of Education in Government Expenditure,Expenditure on primary as % of government expenditure on education
Estonia,1998,17.23779,,17.23779,22.31162,31.35427,6.30887,16.16829,25.1959
Estonia,1999,20.91546,15.66547,20.91546,27.21619,31.86877,6.70094,16.50726,28.63741
Estonia,2000,,14.32289,,,,5.34045,14.81044,
Estonia,2001,18.26714,14.10571,18.26714,25.20196,24.64797,5.24616,15.05838,29.42103
Estonia,2002,19.48978,,19.48978,25.10106,24.55416,5.47872,15.28683,28.01744
Estonia,2003,19.07919,,19.07919,26.19755,21.99848,5.30094,15.18783,26.30266
Estonia,2004,18.71968,,18.71968,24.89478,17.71907,4.91245,14.48866,25.75717
Estonia,2005,19.41389,,19.41389,23.05346,18.35812,4.84576,14.52335,25.2957
Estonia,2006,,10.58928,,,,,,
Estonia,2007,19.19807,12.82706,19.19807,22.94702,19.98964,4.66549,13.87777,23.33446
Estonia,2008,25.23259,12.15258,25.23259,28.78182,21.51328,5.5196,14.15127,25.51536
Estonia,2009,27.13936,11.89762,27.13936,32.14436,25.65223,5.95738,13.45903,25.1119
Estonia,2010,24.81102,11.72345,24.81102,30.99637,23.20324,5.5298,13.6818,24.58166
Estonia,2011,22.64509,11.7829,22.64509,27.1767,24.56365,5.09808,13.41265,24.44533
Estonia,2012,,11.54548,,,,4.79262,12.05791,27.01287
Estonia,2013,,11.49954,,,,,,
Eritrea,1989,,40.62725,,,,,,
Eritrea,1990,,38.17759,,,,,,
Eritrea,1991,,37.68117,,,,,,
Eritrea,1992,,41.36825,,,,,,
Eritrea,1993,,37.24102,,,,,,
Eritrea,1994,,39.28281,,,,,,
Eritrea,1995,,40.1732,,,,,,
Eritrea,1996,,41.47649,,,,1.63855,,
Eritrea,1997,,43.9622,,,,,,
Eritrea,1998,,,,,,4.62058,6.25092,
Eritrea,1999,,46.98045,,,,5.26281,5.56554,
Eritrea,2000,,47.51019,,,,,,
Eritrea,2001,14.74572,44.79469,14.74572,36.75907,423.59259,4.04716,5.86161,26.53279
Eritrea,2002,11.88332,44.04881,11.88332,34.9845,407.9223,3.5239,5.63338,26.01299
Eritrea,2003,,46.71681,,,,,,
Eritrea,2004,9.03706,46.68206,9.03706,15.96441,,3.14897,5.74185,23.06672
Eritrea,2005,,47.53362,,,,,,
Eritrea,2006,,47.2394,,,,2.127,5.16807,
Eritrea,2007,,47.866,,,,,,
Eritrea,2008,,42.95363,,,,,,
Eritrea,2009,,38.46821,,,,,,
Eritrea,2010,,37.95899,,,,,,
Eritrea,2011,,40.4643,,,,,,
Eritrea,2012,,40.9313,,,,,,
Eritrea,2013,,40.28249,,,,,,
Equatorial Guinea,1974,,57.10635,,,,,,
Equatorial Guinea,1981,,68.77743,,,,,,
Equatorial Guinea,1982,,68.41566,,,,,,
Equatorial Guinea,1993,,53.79068,,,,,,
Equatorial Guinea,1994,,54.85228,,,,,,
Equatorial Guinea,1998,,,,,,2.18798,5.24814,34.93217
Equatorial Guinea,1999,,56.68684,,,,,,
Equatorial Guinea,2000,,43.39267,,,,,,
Equatorial Guinea,2001,1.26041,43.35746,1.26041,3.37677,,,,
Equatorial Guinea,2003,,31.97703,,,,,,
Equatorial Guinea,2008,,27.96517,,,,,,
Equatorial Guinea,2009,,24.21892,,,,,,
Equatorial Guinea,2010,,27.16736,,,,,,
Equatorial Guinea,2011,,27.90775,,,,,,
Equatorial Guinea,2012,,26.1669,,,,,,
Finland,1971,,22.24827,,,,,,
Finland,1972,,21.78292,,,,,,
Finland,1973,,19.76158,,,,,,
Finland,1974,,18.50725,,,,,,
Finland,1975,,17.47614,,,,,,
Finland,1976,,18.52441,,,,,,
Finland,1977,,16.00657,,,,,,
Finland,1978,,16.84085,,,,,,
Finland,1979,,16.18491,,,,,,
Finland,1980,,15.72409,,,,,,
Finland,1981,,14.38772,,,,,,
Finland,1982,,13.70455,,,,,,
Finland,1983,,14.78527,,,,,,
Finland,1984,,14.68026,,,,,,
Finland,1996,,16.50077,,,,6.86053,,
Finland,1997,,17.75162,,,,,,
Finland,1998,,17.6107,,,,,,
Finland,1999,16.81586,17.26959,16.81586,24.93597,39.0179,5.86961,11.76006,21.22807
Finland,2000,16.3202,16.68729,16.3202,23.22704,37.27151,5.71688,12.17092,21.40213
Finland,2001,16.73011,15.89647,16.73011,24.30857,35.74196,5.84797,12.63445,21.62445
Finland,2002,17.20851,15.56876,17.20851,25.32816,35.85259,6.02478,12.68253,21.59914
Finland,2003,17.70462,16.34786,17.70462,25.99888,35.35128,6.17477,12.77597,21.60146
Finland,2004,17.78093,15.95583,17.78093,31.06666,34.62936,6.1685,12.77896,21.38864
Finland,2005,17.21847,15.53424,17.21847,30.83827,32.91852,6.03606,12.2497,20.75982
Finland,2006,17.3281,15.0094,17.3281,30.50341,32.03604,5.9381,12.28382,20.6202
Finland,2007,16.79146,15.03387,16.79146,29.59148,30.50613,5.68609,12.15036,20.37513
Finland,2008,17.70355,14.394,17.70355,30.83062,31.10585,5.84677,12.11463,20.36713
Finland,2009,19.51865,13.64642,19.51865,34.36908,37.05012,6.48518,11.83831,19.79262
Finland,2010,20.12141,14.03056,20.12141,34.8965,36.80425,6.54071,11.94222,19.90681
Finland,2011,20.22268,13.67094,20.22268,34.70223,36.27448,6.48201,11.92289,20.01115
Finland,2012,20.70641,13.55949,20.70641,,36.13705,7.19254,12.81075,18.3978
Finland,2013,,13.19718,,,,,,
Ethiopia,1971,,48.49985,,,,,,
Ethiopia,1972,,47.16564,,,,,,
Ethiopia,1973,,44.34221,,,,,,
Ethiopia,1974,,46.11343,,,,,,
Ethiopia,1975,,46.03242,,,,,,
Ethiopia,1976,,44.3135,,,,,,
Ethiopia,1977,,44.9922,,,,,,
Ethiopia,1978,,39.67265,,,,,,
Ethiopia,1979,,47.37794,,,,,,
Ethiopia,1980,,59.0234,,,,,,
Ethiopia,1981,,63.94322,,,,,,
Ethiopia,1982,,62.7242,,,,,,
Ethiopia,1983,,59.297,,,,,,
Ethiopia,1984,,53.56085,,,,,,
Ethiopia,1985,,49.96845,,,,,,
Ethiopia,1986,,48.0888,,,,,,
Ethiopia,1987,,48.27671,,,,,,
Ethiopia,1988,,49.38413,,,,,,
Ethiopia,1989,,43.27498,,,,,,
Ethiopia,1990,,40.67554,,,,,,
Ethiopia,1991,,36.07524,,,,,,
Ethiopia,1992,,30.17056,,,,,,
Ethiopia,1993,,26.61047,,,,,,
Ethiopia,1994,,30.15261,,,,,,
Ethiopia,1995,,32.7529,,,,,,
Ethiopia,1996,,37.89781,,,,2.77462,,
Ethiopia,1997,,43.198,,,,2.75794,,
Ethiopia,1998,,46.51484,,,,,,
Ethiopia,2000,,67.33913,,,,3.98311,14.90773,
Ethiopia,2001,,,,,,3.70029,14.46177,
Ethiopia,2002,,,,,,3.63245,16.18775,
Ethiopia,2006,,,,,,5.49096,23.97538,
Ethiopia,2007,,,,,,5.45113,24.69945,
Ethiopia,2008,,62.28293,,,,5.4082,26.35573,
Ethiopia,2009,,57.9406,,,,4.42207,23.58375,33.95361
Ethiopia,2010,18.83537,54.05852,18.83537,10.20711,24.208,4.49659,26.30404,28.39528
Ethiopia,2011,,55.06929,,,,,,
Ethiopia,2012,,53.74934,,,,,,
Ethiopia,2013,,,,,,4.49855,27.0211,24.04599
Fiji,1981,,23.95614,,,,,,
Fiji,1992,,26.14061,,,,,,
Fiji,1994,,24.64743,,,,,,
Fiji,1995,,23.76422,,,,,,
Fiji,1996,,23.03645,,,,,,
Fiji,1997,,23.14209,,,,,,
Fiji,1998,,23.03324,,,,5.51262,17.87772,
Fiji,1999,,,,,,5.15351,19.28934,
Fiji,2000,,28.12209,,,,5.85725,20.48492,
Fiji,2001,,27.95442,,,,5.61714,18.52476,
Fiji,2002,,27.8225,,,,6.24382,19.95339,
Fiji,2003,,28.16087,,,,,,
Fiji,2004,17.39477,28.1581,17.39477,16.13281,62.75955,6.16493,22.04252,39.08499
Fiji,2005,,,,,,5.12197,18.76223,
Fiji,2006,,,,,,5.60714,19.33155,
Fiji,2007,,,,,,5.84843,21.4214,
Fiji,2008,,26.03275,,,,4.25357,16.73676,
Fiji,2009,,,,,,4.49848,15.35247,
Fiji,2011,16.42361,30.75971,16.42361,5.92382,,4.31967,14.88946,44.41272
Fiji,2012,,27.99728,,,,,,
Fiji,2013,,,,,,4.22044,14.03247,38.60385
France,1975,,22.52035,,,,,,
France,1976,,22.52228,,,,,,
France,1977,,22.49692,,,,,,
France,1979,,20.1512,,,,,,
France,1980,,20.01228,,,,,,
France,1982,,20.55746,,,,,,
France,1984,,22.03016,,,,,,
France,1985,,21.50899,,,,,,
France,1986,,20.6365,,,,,,
France,1987,,20.71631,,,,,,
France,1988,,20.51745,,,,,,
France,1989,,20.99512,,,,,,
France,1993,,18.52528,,,,,,
France,1994,,18.70649,,,,,,
France,1995,,18.76642,,,,,,
France,1996,,18.7381,,,,5.72616,,
France,1997,,18.96238,,,,,,
France,1998,,20.31888,,,,5.65912,10.81141,
France,1999,17.40046,18.90745,17.40046,28.68192,29.83967,5.64529,10.84448,20.09619
France,2000,17.44729,18.74643,17.44729,28.28026,29.36255,5.51673,10.78995,20.16934
France,2001,17.43709,18.74644,17.43709,28.19096,28.8617,5.41704,10.57707,20.13497
France,2002,17.69489,18.63916,17.69489,28.3929,29.15718,5.40916,10.34289,20.15458
France,2003,17.67069,18.63923,17.67069,29.75734,34.06159,5.72295,10.84215,18.80894
France,2004,17.88182,18.64066,17.88182,29.18091,34.13692,5.63702,10.73231,19.13986
France,2005,17.48539,18.55493,17.48539,27.12574,33.51899,5.49981,10.40092,20.20748
France,2006,17.16975,18.67071,17.16975,27.12146,33.67434,5.44211,10.3673,20.09421
France,2007,17.79342,18.95016,17.79342,26.55505,35.07938,5.44519,10.42595,20.95853
France,2008,17.49656,19.03749,17.49656,26.99826,35.94229,5.44403,10.27361,20.66648
France,2009,17.9655,18.72938,17.9655,28.66394,38.86534,5.73849,10.10988,20.09278
France,2010,18.12466,17.76643,18.12466,28.33593,37.24729,5.68342,10.06915,20.39813
France,2011,17.90325,17.5183,17.90325,27.16661,36.3532,5.51584,9.86391,20.72255
France,2012,18.43917,17.81514,18.43917,26.83448,35.27735,5.53344,9.73667,21.1352
France,2013,,18.1766,,,,,,
Gabon,1971,,45.51108,,,,,,
Gabon,1972,,43.74524,,,,,,
Gabon,1973,,49.64764,,,,,,
Gabon,1974,,48.81231,,,,,,
Gabon,1975,,50.33458,,,,,,
Gabon,1976,,48.25526,,,,,,
Gabon,1977,,47.48653,,,,,,
Gabon,1978,,49.06909,,,,,,
Gabon,1979,,45.84488,,,,,,
Gabon,1980,,42.85055,,,,,,
Gabon,1981,,45.06858,,,,,,
Gabon,1982,,45.47618,,,,,,
Gabon,1983,,43.78709,,,,,,
Gabon,1984,,45.29221,,,,,,
Gabon,1985,,46.60229,,,,,,
Gabon,1986,,45.81013,,,,,,
Gabon,1987,,46.84791,,,,,,
Gabon,1988,,46.12178,,,,,,
Gabon,1989,,48.26836,,,,,,
Gabon,1992,,43.91468,,,,,,
Gabon,1995,,52.45657,,,,,,
Gabon,1996,,50.71677,,,,,,
Gabon,1997,,55.62888,,,,,,
Gabon,1998,,,,,,3.41966,7.05813,38.26645
Gabon,1999,,51.93734,,,,3.08123,11.34816,
Gabon,2000,,,,,,3.82709,17.70649,
Gabon,2001,,49.21541,,,,,,
Gabon,2002,,42.63022,,,,,,
Gabon,2003,,36.04019,,,,,,
Gabon,2011,,24.53098,,,,,,
French Polynesia,1971,,31.32036,,,,,,
French Polynesia,1972,,21.16113,,,,,,
French Polynesia,1973,,23.97556,,,,,,
French Polynesia,1974,0.9845,21.98434,0.9845,3.18692,,,,
French Polynesia,1975,0.51202,24.17755,0.51202,3.35596,,,,
French Polynesia,1976,,23.52267,,,,,,
French Polynesia,1977,,22.30347,,,,,,
French Polynesia,1980,,20.66013,,,,,,
French Polynesia,1981,,18.79499,,,,,,
French Polynesia,1982,,18.79016,,,,,,
French Polynesia,1983,,21.59001,,,,,,
French Polynesia,1984,1.56934,21.57838,1.56934,2.02701,0,,,
French Polynesia,1985,,20.49439,,,,,,
French Polynesia,1988,,13.85816,,,,,,
French Polynesia,1989,0.87069,14.29828,0.87069,1.63707,,,,
French Polynesia,1990,0.79955,14.3874,0.79955,1.82113,,,,
French Polynesia,1991,0.82728,14.30668,0.82728,1.84878,,,,
French Polynesia,1992,1.12943,16.58529,1.12943,2.36865,0,,,
French Polynesia,1993,1.07027,16.73291,1.07027,2.45085,,,,
French Polynesia,1994,,15.02538,,,,,,
French Polynesia,1995,,15.21631,,,,,,
French Polynesia,1996,,14.3348,,,,,,
Germany,1993,,16.63115,,,,,,
Germany,1994,,16.22708,,,,,,
Germany,1995,,17.45831,,,,,,
Germany,1996,,17.04431,,,,4.48694,,
Germany,1997,,17.19019,,,,,,
Germany,1998,16.51449,17.44193,16.51449,20.13277,,4.46003,9.37684,17.44593
Germany,1999,,17.02284,,,,,,
Germany,2000,,15.28331,,,,,,
Germany,2001,,14.76453,,,,,,
Germany,2002,,14.29354,,,,,,
Germany,2003,,14.04776,,,,,,
Germany,2004,,14.19004,,,,,,
Germany,2005,,14.12233,,,,,,
Germany,2006,15.62463,13.96375,15.62463,20.31847,,4.28476,9.62531,14.73804
Germany,2007,15.15019,13.62843,15.15019,21.11754,,4.34842,10.18212,14.02363
Germany,2008,15.12277,13.49743,15.12277,21.10856,,4.41596,10.16083,13.49708
Germany,2009,17.21403,13.00225,17.21403,23.89302,,4.88767,10.31754,13.54903
Germany,2010,17.68815,12.68383,17.68815,23.91705,,4.921,10.44703,13.48298
Germany,2011,17.4039,11.82415,17.4039,23.30911,,4.81496,10.82095,13.21104
Germany,2012,,11.71402,,,,4.94831,11.2171,12.8105
Germany,2013,,11.58027,,,,,,
Gambia,1971,,27.46795,,,,,,
Gambia,1972,,28.48777,,,,,,
Gambia,1973,,28.68685,,,,,,
Gambia,1974,,25.42822,,,,,,
Gambia,1975,,25.9537,,,,,,
Gambia,1976,,25.9673,,,,,,
Gambia,1977,,27.14149,,,,,,
Gambia,1978,,25.19196,,,,,,
Gambia,1979,,25.96293,,,,,,
Gambia,1980,,27.20988,,,,,,
Gambia,1981,,24.3794,,,,,,
Gambia,1983,,23.31442,,,,,,
Gambia,1984,,24.95398,,,,,,
Gambia,1985,,25.29549,,,,,,
Gambia,1986,,24.47701,,,,,,
Gambia,1987,,28.7471,,,,,,
Gambia,1989,,28.29224,,,,,,
Gambia,1990,,31.05711,,,,,,
Gambia,1991,,31.30468,,,,,,
Gambia,1992,,31.51773,,,,,,
Gambia,1993,,30.46101,,,,,,
Gambia,1994,,33.39804,,,,,,
Gambia,1995,,33.60267,,,,,,
Gambia,1996,,30.23628,,,,2.56628,,
Gambia,1997,,30.38237,,,,,,
Gambia,1998,,32.83094,,,,,,
Gambia,1999,,36.95683,,,,1.56513,,
Gambia,2000,,37.44125,,,,1.46587,11.9218,
Gambia,2001,4.66547,38.68007,4.66547,,,1.1581,8.20527,57.83024
Gambia,2002,5.83765,37.98627,5.83765,,,1.44292,8.80675,56.5252
Gambia,2003,5.09723,39.40341,5.09723,,,1.36338,8.1835,54.45651
Gambia,2004,4.30202,38.53397,4.30202,,,1.0345,4.77066,61.16555
Gambia,2005,4.8969,36.56464,4.8969,,,1.13918,5.25027,61.44626
Gambia,2006,5.48142,38.47812,5.48142,,,1.20949,5.36076,63.43244
Gambia,2007,5.7338,35.15646,5.7338,,,1.30851,7.2975,62.64226
Gambia,2008,15.40269,34.36475,15.40269,13.82016,,3.52742,18.41265,61.13542
Gambia,2009,,,,12.2225,,3.07235,13.29374,60.39031
Gambia,2010,19.92479,,19.92479,13.13945,,4.15601,17.61123,65.32845
Gambia,2011,18.89311,37.61854,18.89311,,,3.89922,15.11833,63.8134
Gambia,2012,17.99993,33.86525,17.99993,,,4.09038,13.8003,59.95219
Gambia,2013,,36.13171,,,,2.80663,10.27583,51.80921
Georgia,1981,,19.02101,,,,,,
Georgia,1986,,17.31092,,,,,,
Georgia,1991,,17.21257,,,,,,
Georgia,1992,,16.98373,,,,,,
Georgia,1993,,16.80179,,,,,,
Georgia,1994,,16.51064,,,,,,
Georgia,1995,,16.15664,,,,,,
Georgia,1996,,16.07292,,,,,,
Georgia,1997,,17.73214,,,,,,
Georgia,1998,,17.87435,,,,2.10888,10.85143,
Georgia,1999,,17.41941,,,,2.15513,10.60486,
Georgia,2000,,16.84272,,,,2.18107,12.54072,
Georgia,2001,,15.62819,,,,2.1375,12.36196,
Georgia,2002,,13.85575,,,,2.23501,13.60351,
Georgia,2003,,14.50291,,,,2.0656,12.49294,
Georgia,2004,,,,,,2.9142,15.03676,
Georgia,2005,,,,,,2.48431,11.18125,
Georgia,2006,,,,,,3.00364,12.89539,
Georgia,2007,,,,,,2.69687,9.48665,
Georgia,2008,14.8026,8.68001,14.8026,15.49384,11.40398,2.91956,8.9376,35.99981
Georgia,2009,,8.9205,,,,3.22238,8.99825,
Georgia,2011,13.22727,,13.22727,,12.20259,2.69622,9.26943,31.24477
Georgia,2012,10.6474,,10.6474,,17.18162,1.98331,6.70776,34.33925
Georgia,2013,,9.09457,,,,,,
Greece,1971,,30.93285,,,,,,
Greece,1972,,30.87426,,,,,,
Greece,1973,,32.23596,,,,,,
Greece,1974,,30.97766,,,,,,
Greece,1975,,30.4632,,,,,,
Greece,1976,,30.23067,,,,,,
Greece,1977,,28.74069,,,,,,
Greece,1978,,26.9149,,,,,,
Greece,1979,,25.81226,,,,,,
Greece,1980,,24.8178,,,,,,
Greece,1981,,24.13617,,,,,,
Greece,1982,,23.49298,,,,,,
Greece,1983,,23.85878,,,,,,
Greece,1984,,24.126,,,,,,
Greece,1985,,23.44758,,,,,,
Greece,1986,,23.36514,,,,,,
Greece,1987,,22.81234,,,,,,
Greece,1988,,22.19387,,,,,,
Greece,1989,,21.14261,,,,,,
Greece,1990,,19.64665,,,,,,
Greece,1991,,18.65531,,,,,,
Greece,1992,,18.25282,,,,,,
Greece,1993,,17.82167,,,,,,
Greece,1994,,16.527,,,,,,
Greece,1995,,16.09251,,,,,,
Greece,1996,,14.96337,,,,,,
Greece,1997,,13.93695,,,,,,
Greece,1998,,13.60849,,13.04746,25.86107,2.88278,6.701,
Greece,1999,,13.53775,,14.55513,24.65185,3.01806,6.90314,
Greece,2000,,13.41496,,19.34839,19.99993,3.21915,7.07659,
Greece,2001,,12.72615,,17.55658,23.55575,3.36916,7.70515,
Greece,2002,,12.52457,,17.08932,23.21165,3.44935,7.91812,
Greece,2003,,11.94256,,19.33152,20.85537,3.43576,7.9529,
Greece,2004,,11.25939,,19.67391,23.61294,3.68054,8.42267,
Greece,2005,,11.06286,,20.86869,24.55793,3.96574,9.17249,
Greece,2006,,10.53573,,,,,,
Greece,2007,,10.28887,,,,,,
Greece,2012,,9.19747,,,,,,
Ghana,1974,,30.66968,,,,,,
Ghana,1975,,30.33996,,,,,,
Ghana,1976,,30.75608,,,,,,
Ghana,1977,,29.88763,,,,,,
Ghana,1978,,28.16485,,,,,,
Ghana,1979,,27.29006,,,,,,
Ghana,1980,,28.49105,,,,,,
Ghana,1981,,30.11206,,,,,,
Ghana,1982,,29.68792,,,,,,
Ghana,1983,,29.44652,,,,,,
Ghana,1984,,28.65872,,,,,,
Ghana,1985,,27.64036,,,,,,
Ghana,1986,,23.23974,,,,,,
Ghana,1987,,23.80659,,,,,,
Ghana,1988,,23.91446,,,,,,
Ghana,1989,,25.91443,,,,,,
Ghana,1990,,27.09356,,,,,,
Ghana,1991,,29.05957,,,,,,
Ghana,1992,,27.765,,,,,,
Ghana,1993,,30.21381,,,,,,
Ghana,1994,,30.89085,,,,,,
Ghana,1995,,29.98269,,,,,,
Ghana,1996,,32.78334,,,,,,
Ghana,1997,,32.70742,,,,,,
Ghana,1999,,29.59855,,,,4.11037,14.8927,
Ghana,2000,,33.78522,,,,,,
Ghana,2001,17.31572,33.00158,17.31572,39.72129,,5.35444,15.59659,41.53529
Ghana,2002,,32.10887,,,,,,
Ghana,2003,,31.31125,,,,,,
Ghana,2004,23.26904,32.34112,23.26904,41.97668,,7.53558,22.37925,39.70232
Ghana,2005,21.3749,32.81364,21.3749,37.6626,293.01392,7.42208,23.42996,39.45372
Ghana,2006,13.60616,35.38932,13.60616,29.57686,212.70985,5.25994,24.16198,36.89679
Ghana,2007,12.63911,31.98986,12.63911,26.76425,231.04321,5.51987,24.11957,34.22735
Ghana,2008,12.69094,32.24014,12.69094,26.21773,180.80405,5.75796,23.60645,34.57418
Ghana,2009,11.40756,33.11177,11.40756,26.08061,147.87677,5.31744,22.67599,33.13483
Ghana,2010,,,,,,5.5406,21.24422,30.86661
Ghana,2011,23.81003,31.04223,23.81003,25.73034,92.78486,8.14097,30.76981,45.48806
Ghana,2012,,32.98357,,,,7.91914,37.68692,32.30511
Ghana,2013,,31.68167,,,,5.93355,21.70402,25.07607
Ghana,2014,,30.07899,,,,,,
Grenada,1971,,37.94375,,,,,,
Grenada,1972,,33.70475,,,,,,
Grenada,1973,,35.22672,,,,,,
Grenada,1974,,36.81806,,,,,,
Grenada,1977,,32.00474,,,,,,
Grenada,1978,,32.16066,,,,,,
Grenada,1979,,31.4375,,,,,,
Grenada,1980,,31.89097,,,,,,
Grenada,1981,,23.29381,,,,,,
Grenada,1982,,23.34079,,,,,,
Grenada,1983,,23.17277,,,,,,
Grenada,1984,,22.27742,,,,,,
Grenada,1985,,22.71296,,,,,,
Grenada,1987,,21.87942,,,,,,
Grenada,1988,,22.61911,,,,,,
Grenada,1990,,25.13761,,,,,,
Grenada,1992,,26.73967,,,,,,
Grenada,1993,,26.88929,,,,,,
Grenada,1994,,26.37383,,,,,,
Grenada,1995,,26.37093,,,,,,
Grenada,1996,,24.27733,,,,,,
Grenada,1997,,26.55239,,,,,,
Grenada,1998,,25.94412,,,,,,
Grenada,1999,,22.95528,,,,,,
Grenada,2000,,20.32412,,,,,,
Grenada,2001,,20.88105,,,,,,
Grenada,2003,8.78838,18.69144,8.78838,9.65213,,3.92674,10.80899,36.38402
Grenada,2004,,17.67486,,,,,,
Grenada,2005,,18.23894,,,,,,
Grenada,2007,,15.76693,,,,,,
Grenada,2008,,22.55772,,,,,,
Grenada,2009,,17.09157,,,,,,
Grenada,2010,,16.05523,,,,,,
Grenada,2013,,14.79771,,,,,,
Guinea,1971,,43.66286,,,,,,
Guinea,1972,,37.06646,,,,,,
Guinea,1973,,42.55828,,,,,,
Guinea,1974,,43.41534,,,,,,
Guinea,1975,,44.17112,,,,,,
Guinea,1976,,39.95359,,,,,,
Guinea,1977,,44.89399,,,,,,
Guinea,1978,,42.30341,,,,,,
Guinea,1979,,38.15073,,,,,,
Guinea,1980,,38.40903,,,,,,
Guinea,1981,,35.94515,,,,,,
Guinea,1982,,32.35854,,,,,,
Guinea,1983,,31.34675,,,,,,
Guinea,1984,,31.28626,,,,,,
Guinea,1985,,36.21543,,,,,,
Guinea,1986,,36.34951,,,,,,
Guinea,1987,,36.05232,,,,,,
Guinea,1988,,39.91076,,,,,,
Guinea,1989,,38.57931,,,,,,
Guinea,1990,,38.21817,,,,,,
Guinea,1991,,39.86746,,,,,,
Guinea,1992,,48.73963,,,,,,
Guinea,1993,,49.18608,,,,,,
Guinea,1994,,48.54826,,,,,,
Guinea,1995,,46.72577,,,,,,
Guinea,1996,,49.19251,,,,,,
Guinea,1997,,49.10345,,,,,,
Guinea,1998,,48.60131,,,,,,
Guinea,1999,,46.83864,,,,2.36142,14.65855,
Guinea,2000,,45.58806,,,,2.5934,15.19597,
Guinea,2001,,44.35788,,,,2.08191,10.31576,
Guinea,2002,,47.2258,,,,2.59387,13.06433,
Guinea,2003,,44.99174,,,,2.37102,11.62474,
Guinea,2004,,45.24222,,,310.3269,2.21,12.3133,
Guinea,2005,,44.86534,,,227.49568,1.84906,10.94747,
Guinea,2006,,44.45992,,,,,,
Guinea,2007,,45.36442,,,,,,
Guinea,2008,7.52017,44.11118,7.52017,6.63011,107.92545,2.43837,15.67827,40.79846
Guinea,2009,10.22222,43.68705,10.22222,,138.93085,3.21608,13.5834,41.69703
Guinea,2010,10.74842,42.18615,10.74842,,147.67587,3.69186,12.43832,38.90463
Guinea,2011,7.81746,44.08141,7.81746,11.49257,143.56316,3.06283,14.25931,35.14098
Guinea,2012,7.70627,43.55555,7.70627,9.89188,93.39429,2.47139,9.46061,43.56377
Guinea,2013,10.01868,44.21036,10.01868,,131.60576,3.54088,14.13282,40.13794
Guatemala,1970,,35.97176,,,,,,
Guatemala,1971,,36.28626,,,,,,
Guatemala,1972,,36.28132,,,,,,
Guatemala,1973,,35.34579,,,,,,
Guatemala,1974,,34.88794,,,,,,
Guatemala,1975,,34.59242,,,,,,
Guatemala,1976,,33.59323,,,,,,
Guatemala,1977,,34.51941,,,,,,
Guatemala,1978,,34.7554,,,,,,
Guatemala,1979,,34.68621,,,,,,
Guatemala,1980,,33.79907,,,,,,
Guatemala,1981,,36.5982,,,,,,
Guatemala,1982,,34.67926,,,,,,
Guatemala,1983,,35.96512,,,,,,
Guatemala,1984,,36.34195,,,,,,
Guatemala,1985,,36.55198,,,,,,
Guatemala,1986,,35.50578,,,,,,
Guatemala,1987,,34.91781,,,,,,
Guatemala,1991,,33.99116,,,,,,
Guatemala,1992,,35.5829,,,,,,
Guatemala,1993,,31.52241,,,,,,
Guatemala,1994,,27.83356,,,,,,
Guatemala,1995,,33.63184,,,,,,
Guatemala,1996,,34.80891,,,,1.5637,,
Guatemala,1997,,34.31924,,,,,,
Guatemala,1998,,35.50102,,,,,,
Guatemala,1999,,38.146,,,,,,
Guatemala,2000,6.64019,32.56065,6.64019,4.26321,,,,
Guatemala,2001,8.36128,30.00455,8.36128,5.23126,,,,
Guatemala,2002,7.36435,30.12575,7.36435,3.98171,,,,
Guatemala,2004,5.38407,30.88923,5.38407,4.24023,,,,
Guatemala,2005,5.75719,31.05577,5.75719,4.32916,,,,
Guatemala,2006,10.82737,30.95251,10.82737,4.84295,,2.98401,20.33845,67.15162
Guatemala,2007,10.24496,30.45308,10.24496,5.90296,18.88865,3.03874,21.27816,61.99618
Guatemala,2008,10.3923,29.42545,10.3923,6.17151,,3.18454,23.34816,59.78975
Guatemala,2009,,27.94058,,,,,,
Guatemala,2010,8.41643,26.86718,8.41643,5.5029,,2.80307,19.29692,55.5538
Guatemala,2011,9.16205,26.2891,9.16205,4.83543,,2.92014,20.24641,56.42242
Guatemala,2012,9.6946,25.54245,9.6946,5.11523,,2.95786,21.10514,55.54988
Guatemala,2013,9.28258,23.66146,9.28258,5.42943,18.42523,2.84226,20.63795,52.71151
Guam,1971,,25.14306,,,,,,
Guam,1972,,25.25616,,,,,,
Guam,1973,,22.02005,,,,,,
Guam,1975,,21.98889,,,,,,
Guam,1976,,21.99674,,,,,,
Guam,1977,,21.99236,,,,,,
Guam,1979,,19.93708,,,,,,
Guam,1980,,20.04111,,,,,,
Guam,1981,,19.99227,,,,,,
Guam,1982,,19.93889,,,,,,
Guam,1983,,20.00787,,,,,,
Guam,1984,,19.94598,,,,,,
Guam,1986,,19.97976,,,,,,
Guam,1987,,19.92024,,,,,,
Guam,1988,,19.9521,,,,,,
Guam,1989,,20.02065,,,,,,
Guinea-Bissau,1971,,45.41234,,,,,,
Guinea-Bissau,1972,,52.21587,,,,,,
Guinea-Bissau,1976,,37.85945,,,,,,
Guinea-Bissau,1979,,28.00208,,,,,,
Guinea-Bissau,1980,,24.72888,,,,,,
